2022-09-15 14:12:53,EYBER01,2,1,blau,1,0.5,1193
2022-09-15 14:13:00,EYBER01,3,1,blau,1,0.4,3756
2022-09-15 14:13:16,EYBER01,1,2,blau,2,0.08,10498
2022-09-15 14:13:23,EYBER01,2,2,rot,1,0.5,3904
2022-09-15 14:13:26,EYBER01,3,2,blau,2,0.65,804
2022-09-15 14:37:33,acwiz02,1,1,blau,1,0.3,7455
2022-09-15 14:37:42,acwiz02,2,1,blau,1,0.5,2371
2022-09-15 14:37:51,acwiz02,3,1,blau,2,0.41,4398
2022-09-15 14:38:38,acwiz02,1,2,blau,2,0.06,4914
2022-09-15 14:38:45,acwiz02,2,2,blau,1,0.5,3012
2022-09-15 14:38:49,acwiz02,3,2,blau,1,0.4,2087
2022-09-15 14:45:33,EPWIE01,1,1,rot,1,0.3,3924
2022-09-15 14:45:44,EPWIE01,2,1,blau,2,0.71,2515
2022-09-15 14:45:49,EPWIE01,3,1,rot,1,0.4,1415
2022-09-15 14:46:19,EPWIE01,1,2,blau,1,0.3,1093
2022-09-15 14:46:23,EPWIE01,2,2,blau,2,0.1,1254
2022-09-15 14:46:27,EPWIE01,3,2,rot,1,0.4,831
2022-09-15 15:02:09,Hedar01,1,1,blau,2,0.58,11313
2022-09-15 15:02:28,Hedar01,2,1,blau,1,0.5,5067
2022-09-15 15:02:39,Hedar01,3,1,rot,2,0.66,2865
2022-09-15 15:03:29,Hedar01,1,2,rot,2,0.56,4541
2022-09-15 15:03:44,Hedar01,2,2,rot,1,0.5,7329
2022-09-15 15:03:52,Hedar01,3,2,blau,1,0.4,4288
2022-09-15 16:45:48,NAFRA00,1,1,blau,2,0.7,6834
2022-09-15 16:46:01,NAFRA00,2,1,blau,1,0.5,3048
2022-09-15 16:46:18,NAFRA00,3,1,rot,1,0.4,7305
2022-09-15 16:46:59,NAFRA00,1,2,rot,2,0.86,3296
2022-09-15 16:47:15,NAFRA00,2,2,rot,1,0.5,8154
2022-09-15 16:47:23,NAFRA00,3,2,rot,2,0.87,3473
2022-09-15 17:21:26,EBHAM00,1,1,blau,1,0.3,17883
2022-09-15 17:21:30,EBHAM00,2,1,rot,1,0.5,2169
2022-09-15 17:21:43,EBHAM00,3,1,rot,1,0.4,11015
2022-09-15 17:22:03,EBHAM00,1,2,rot,2,0.85,6273
2022-09-15 17:22:07,EBHAM00,2,2,blau,1,0.5,1202
2022-09-15 17:22:11,EBHAM00,3,2,blau,1,0.4,1749
2022-09-15 17:33:18,AADAR03,1,1,blau,1,0.3,8004
2022-09-15 17:33:29,AADAR03,2,1,blau,1,0.5,2527
2022-09-15 17:33:42,AADAR03,3,1,rot,2,0.77,6410
2022-09-15 17:34:02,AADAR03,1,2,blau,2,0.48,2923
2022-09-15 17:34:07,AADAR03,2,2,blau,2,0.26,2150
2022-09-15 17:34:12,AADAR03,3,2,blau,2,0.44,1349
2022-09-15 17:55:59,Aawup01,1,1,rot,2,0.65,5971
2022-09-15 17:56:07,Aawup01,2,1,rot,1,0.5,3349
2022-09-15 17:56:14,Aawup01,3,1,blau,2,0.65,3750
2022-09-15 17:56:35,Aawup01,1,2,rot,2,0.54,1761
2022-09-15 17:56:41,Aawup01,2,2,blau,1,0.5,1975
2022-09-15 17:56:46,Aawup01,3,2,blau,2,0.39,2087
2022-09-15 18:50:01,oevel00,1,1,blau,2,0.55,6424
2022-09-15 18:50:19,oevel00,2,1,blau,1,0.5,10040
2022-09-15 18:50:26,oevel00,3,1,rot,2,0.26,4160
2022-09-15 18:51:18,oevel00,1,2,rot,2,0.86,4735
2022-09-15 18:51:27,oevel00,2,2,blau,1,0.5,4665
2022-09-15 18:51:32,oevel00,3,2,rot,2,0.52,1576
2022-09-15 19:26:02,alres00,1,1,blau,2,0.13,3222
2022-09-15 19:26:15,alres00,2,1,blau,1,0.5,7385
2022-09-15 19:26:22,alres00,3,1,rot,2,0.47,3707
2022-09-15 19:27:07,alres00,1,2,rot,2,0.84,4001
2022-09-15 19:27:17,alres00,2,2,blau,2,0.19,3920
2022-09-15 19:27:24,alres00,3,2,blau,2,0.46,3364
2022-09-15 22:39:22,ARSOL01,1,1,blau,1,0.3,3237
2022-09-15 22:39:29,ARSOL01,2,1,blau,2,0.08,3464
2022-09-15 22:39:32,ARSOL01,3,1,blau,1,0.4,542
2022-09-15 22:39:38,ARSOL01,1,2,blau,2,0.14,1132
2022-09-15 22:39:42,ARSOL01,2,2,rot,1,0.5,823
2022-09-15 22:39:45,ARSOL01,3,2,blau,1,0.4,698
2022-09-15 23:12:08,AIQUI00,1,1,rot,2,0.5,971
2022-09-15 23:12:12,AIQUI00,2,1,rot,1,0.5,1028
2022-09-15 23:12:17,AIQUI00,3,1,blau,1,0.4,1693
2022-09-15 23:12:24,AIQUI00,1,2,rot,1,0.3,1095
2022-09-15 23:12:29,AIQUI00,2,2,rot,2,0.92,1314
2022-09-15 23:12:33,AIQUI00,3,2,rot,1,0.4,1331
2022-09-16 00:17:48,ADFRA01,1,1,blau,1,0.3,12278
2022-09-16 00:17:57,ADFRA01,2,1,rot,1,0.5,2585
2022-09-16 00:18:11,ADFRA01,3,1,blau,1,0.4,8433
2022-09-16 00:18:20,ADFRA01,1,2,blau,2,0.64,2185
2022-09-16 00:18:28,ADFRA01,2,2,blau,1,0.5,5314
